user_id;service_name;service_category;price_min;price_max;date_of_payment;number_of_payments
9168;Spotify;Music;10;10;20;6
9168;Birto;Water Supplier;35;65;22;5
9169;App Store;Store;5;20;16;10
9169;Amazon Prime;Amazon;13;13;22;5
9169;Nintendo Switch Online;Games;4;4;16;10
9169;Cooorsera;Online Education;8;8;22;3
9169;Disney+;Video Streaming;7;7;8;5
9169;Spotify;Music;10;10;24;8
9169;Boro;Water Supplier;35;70;16;8
9170;YouTube;Video Streaming;12;12;28;2
9170;Amazon Prime;Amazon;13;13;25;11
9170;New York Times;Digital Magazine;4;4;16;7
9170;Cooorsera;Online Education;8;8;28;9
9170;Disney+;Video Streaming;7;7;8;11
9170;Arialo;Water Supplier;30;60;4;9
9171;Amazon Prime;Amazon;13;13;1;5
9171;Nintendo Switch Online;Games;4;4;16;4
9171;Netflix;Video Streaming;14;14;21;12
9171;Spotify;Music;10;10;14;6
9171;Arialo;Water Supplier;30;60;24;11
9172;App Store;Store;5;20;28;10
9172;Nintendo Switch Online;Games;4;4;13;5
9172;Learn Now;Online Education;12;12;12;2
9172;Spotify;Music;10;10;5;4
9172;Arialo;Water Supplier;30;60;2;12
9173;App Store;Store;5;20;15;9
9173;Amazon Prime;Amazon;13;13;11;10
9173;Nintendo Switch Online;Games;4;4;23;12
9173;Disney+;Video Streaming;7;7;3;3
9173;Spotify;Music;10;10;27;3
9173;Birto;Water Supplier;35;65;8;6
9175;App Store;Store;5;20;4;12
9175;Amazon Prime;Amazon;13;13;16;2
9176;App Store;Store;5;20;24;12
9176;Amazon Prime;Amazon;13;13;23;3
9176;Wall Street Journal;Digital Magazine;20;20;14;2
9176;Netflix;Video Streaming;14;14;27;7
9176;Spotify;Music;10;10;8;8
9176;Arialo;Water Supplier;30;60;12;11
9177;App Store;Store;5;20;28;6
9177;Amazon Prime;Amazon;13;13;26;11
9177;Netflix;Video Streaming;14;14;21;4
9177;Spotify;Music;10;10;27;12
9177;Birto;Water Supplier;35;65;11;6
9178;Amazon Prime;Amazon;13;13;24;4
9178;Fitness+;Health;8;8;10;4
9178;Sephora Play;Beauty;16;16;4;2
9178;Spotify;Music;10;10;28;2
9178;Boro;Water Supplier;35;70;23;4
9178;Qulean;House;80;80;18;2
9179;App Store;Store;5;20;24;4
9179;Amazon Prime;Amazon;13;13;18;8
9179;New York Times;Digital Magazine;4;4;10;12
9179;Learn Now;Online Education;12;12;17;5
9179;Netflix;Video Streaming;14;14;6;6
9179;Deliveroo Plus;Food;14;14;20;6
9179;Birto;Water Supplier;35;65;5;4
9180;Financial Times;Digital Magazine;12;12;4;6
9180;Netflix;Video Streaming;14;14;22;10
9180;Spotify;Music;10;10;24;11
9180;Birto;Water Supplier;35;65;10;10
9181;App Store;Store;5;20;19;4
9181;Amazon Prime;Amazon;13;13;27;6
9181;Microsoft Xbox Game Pass;Games;10;10;12;6
9181;Amazon Prime Video;Video Streaming;9;9;26;2
9181;Google Play Music;Music;10;10;18;6
9181;Birto;Water Supplier;35;65;18;6
9182;App Store;Store;5;20;10;10
9182;Amazon Prime;Amazon;13;13;10;4
9182;Fitness+;Health;8;8;8;2
9182;Nintendo Switch Online;Games;4;4;19;10
9182;Netflix;Video Streaming;14;14;28;4
9182;Spotify;Music;10;10;6;7
9182;Boro;Water Supplier;35;70;14;10
9183;Amazon Prime;Amazon;13;13;7;6
9183;New York Times;Digital Magazine;4;4;21;7
9183;Netflix;Video Streaming;14;14;19;12
9183;Amazon Music;Music;8;8;1;5
9183;Arialo;Water Supplier;30;60;12;7
9184;Sony PlayStation Plus;Games;7;7;7;5
9184;Netflix;Video Streaming;14;14;19;12
9184;Spotify;Music;10;10;27;3
9184;Deliveroo Plus;Food;14;14;22;10
9184;Birto;Water Supplier;35;65;26;6
9185;Amazon Prime;Amazon;13;13;20;2
9185;Doc Online;Health;10;24;14;4
9186;YouTube;Video Streaming;12;12;27;7
9186;Microsoft Xbox Game Pass;Games;10;10;20;5
9186;Disney+;Video Streaming;7;7;26;7
9186;Amazon Music;Music;8;8;24;6
9186;Get Food;Food;12;12;8;10
9186;Arialo;Water Supplier;30;60;23;10
9187;Amazon Prime;Amazon;13;13;25;5
9187;Cutie;Beauty;12;12;17;12
9187;Disney+;Video Streaming;7;7;6;8
9187;Spotify;Music;10;10;8;2
9187;Birto;Water Supplier;35;65;25;3
9188;App Store;Store;5;20;2;12
9188;Amazon Prime;Amazon;13;13;28;3
9188;Fitness+;Health;8;8;11;9
9189;Amazon Prime;Amazon;13;13;16;7
9189;Fitness+;Health;8;8;2;5
9190;App Store;Store;5;20;19;9
9190;Amazon Prime;Amazon;13;13;10;11
9190;Sony PlayStation Plus;Games;7;7;7;3
9190;Netflix;Video Streaming;14;14;21;11
9190;Amazon Music;Music;8;8;20;2
9190;Birto;Water Supplier;35;65;15;3
9191;Sony PlayStation Plus;Games;7;7;18;12
9191;Netflix;Video Streaming;14;14;19;3
9191;Spotify;Music;10;10;12;10
9191;Birto;Water Supplier;35;65;11;12
9192;App Store;Store;5;20;18;8
9192;Amazon Prime;Amazon;13;13;11;3
9192;Wall Street Journal;Digital Magazine;20;20;17;3
9192;Learn Now;Online Education;12;12;27;11
9192;Netflix;Video Streaming;14;14;16;6
9192;Spotify;Music;10;10;9;11
9192;Boro;Water Supplier;35;70;8;6
9193;YouTube;Video Streaming;12;12;4;4
9193;Amazon Prime;Amazon;13;13;5;3
9193;Sephora Play;Beauty;16;16;20;6
9193;Netflix;Video Streaming;14;14;14;7
9193;Spotify;Music;10;10;19;9
9193;Boro;Water Supplier;35;70;13;5
9194;App Store;Store;5;20;28;4
9194;Amazon Prime;Amazon;13;13;13;7
9195;Fitness+;Health;8;8;27;10
9195;Arialo;Water Supplier;30;60;7;3
9196;App Store;Store;5;20;8;8
9196;Amazon Prime;Amazon;13;13;28;6
9196;New York Times;Digital Magazine;4;4;15;2
9196;Disney+;Video Streaming;7;7;16;6
9196;Spotify;Music;10;10;3;3
9196;Get Food;Food;12;12;14;7
9196;Birto;Water Supplier;35;65;15;9
9197;App Store;Store;5;20;16;12
9197;Sephora Play;Beauty;16;16;20;5
9197;Lora;Beauty;15;15;7;6
9197;Amazon Prime Video;Video Streaming;9;9;12;8
9197;YouTube Music;Music;7;7;1;9
9197;Birto;Water Supplier;35;65;8;3
9198;Sephora Play;Beauty;16;16;19;5
9198;Cutie;Beauty;12;12;20;2
9198;Netflix;Video Streaming;14;14;6;4
9198;Spotify;Music;10;10;11;2
9198;Boro;Water Supplier;35;70;16;11
9199;Amazon Prime;Amazon;13;13;7;6
9199;New York Times;Digital Magazine;4;4;24;12
9199;Netflix;Video Streaming;14;14;22;3
9199;Google Play Music;Music;10;10;14;9
9199;Birto;Water Supplier;35;65;25;11
9200;Financial Times;Digital Magazine;12;12;9;4
9200;Netflix;Video Streaming;14;14;26;5
9200;Google Play Music;Music;10;10;17;5
9200;Arialo;Water Supplier;30;60;10;9
9201;Amazon Prime;Amazon;13;13;22;10
9202;Amazon Prime;Amazon;13;13;3;2
9202;New York Times;Digital Magazine;4;4;23;8
9202;Disney+;Video Streaming;7;7;23;6
9202;Amazon Music;Music;8;8;25;7
9202;Boro;Water Supplier;35;70;21;12
9202;Clean Me;House;56;56;4;6
9203;Fitness+;Health;8;8;14;11
9203;Nintendo Switch Online;Games;4;4;16;7
9203;Netflix;Video Streaming;14;14;15;10
9203;Spotify;Music;10;10;17;11
9203;Boro;Water Supplier;35;70;3;7
9204;Sony PlayStation Plus;Games;7;7;13;10
9204;Netflix;Video Streaming;14;14;4;10
9204;Spotify;Music;10;10;18;3
9204;Boro;Water Supplier;35;70;19;4
9205;YouTube;Video Streaming;12;12;2;11
9205;App Store;Store;5;20;11;3
9205;Doc Online;Health;10;24;14;11
9206;YouTube;Video Streaming;12;12;7;7
9206;Amazon Prime;Amazon;13;13;25;9
9206;Fitness+;Health;8;8;17;2
9207;App Store;Store;5;20;17;2
9207;Twitch Prime;Games;11;11;13;5
9207;Sony PlayStation Plus;Games;7;7;18;8
9207;Cooorsera;Online Education;8;8;25;9
9207;Disney+;Video Streaming;7;7;10;8
9207;Spotify;Music;10;10;22;12
9207;Arialo;Water Supplier;30;60;10;12
9208;YouTube;Video Streaming;12;12;11;7
9208;Wall Street Journal;Digital Magazine;20;20;7;10
9208;Amazon Prime Video;Video Streaming;9;9;21;6
9208;Birto;Water Supplier;35;65;16;2
9209;App Store;Store;5;20;26;9
9209;Amazon Prime;Amazon;13;13;13;10
9209;Wall Street Journal;Digital Magazine;20;20;19;10
9209;Netflix;Video Streaming;14;14;8;3
9209;YouTube Music;Music;7;7;1;6
9209;Birto;Water Supplier;35;65;8;12
9210;App Store;Store;5;20;1;9
9210;Amazon Prime;Amazon;13;13;13;6
9210;PlayStation Now;Games;10;10;20;5
9210;Microsoft Xbox Game Pass;Games;10;10;21;6
9210;Cooorsera;Online Education;8;8;25;4
9210;Disney+;Video Streaming;7;7;20;7
9210;Birto;Water Supplier;35;65;7;9
9211;App Store;Store;5;20;25;6
9211;Amazon Prime;Amazon;13;13;14;4
9211;Wall Street Journal;Digital Magazine;20;20;11;2
9211;Cooorsera;Online Education;8;8;5;12
9211;Spotify;Music;10;10;22;8
9211;Arialo;Water Supplier;30;60;21;2
9212;App Store;Store;5;20;27;2
9212;Amazon Prime;Amazon;13;13;26;12
9212;Financial Times;Digital Magazine;12;12;4;7
9212;Disney+;Video Streaming;7;7;27;11
9212;Spotify;Music;10;10;25;11
9212;Get Food;Food;12;12;15;7
9212;Boro;Water Supplier;35;70;4;11
9213;Amazon Prime;Amazon;13;13;25;4
9214;Amazon Prime;Amazon;13;13;25;5
9214;Financial Times;Digital Magazine;12;12;21;6
9214;Amazon Prime Video;Video Streaming;9;9;24;6
9214;Spotify;Music;10;10;27;10
9214;Boro;Water Supplier;35;70;21;10
9215;App Store;Store;5;20;9;12
9215;Wall Street Journal;Digital Magazine;20;20;6;6
9215;Netflix;Video Streaming;14;14;9;10
9215;Amazon Music;Music;8;8;22;8
9215;Boro;Water Supplier;35;70;16;10
9216;Amazon Prime;Amazon;13;13;17;3
9216;Sony PlayStation Plus;Games;7;7;26;2
9216;Disney+;Video Streaming;7;7;25;7
9216;Boro;Water Supplier;35;70;9;11
9217;App Store;Store;5;20;2;7
9217;New York Times;Digital Magazine;4;4;10;5
9217;Netflix;Video Streaming;14;14;21;11
9217;Amazon Music;Music;8;8;2;10
9217;Arialo;Water Supplier;30;60;24;12
9218;App Store;Store;5;20;25;2
9218;Doc Online;Health;10;24;14;9
9218;Wall Street Journal;Digital Magazine;20;20;18;4
9218;Amazon Prime Video;Video Streaming;9;9;23;11
9218;Spotify;Music;10;10;26;9
9218;Arialo;Water Supplier;30;60;15;4
9219;YouTube;Video Streaming;12;12;8;10
9219;App Store;Store;5;20;15;6
9219;Amazon Prime;Amazon;13;13;8;4
9219;Disney+;Video Streaming;7;7;15;11
9219;Amazon Music;Music;8;8;22;11
9219;Arialo;Water Supplier;30;60;5;11
9221;Amazon Prime;Amazon;13;13;14;11
9221;Wall Street Journal;Digital Magazine;20;20;1;7
9221;Spotify;Music;10;10;7;4
9221;Birto;Water Supplier;35;65;25;9
9222;Amazon Prime;Amazon;13;13;25;7
9222;Financial Times;Digital Magazine;12;12;19;8
9222;Netflix;Video Streaming;14;14;24;4
9222;Boro;Water Supplier;35;70;26;10
9223;YouTube;Video Streaming;12;12;4;7
9223;App Store;Store;5;20;5;2
9223;Amazon Prime;Amazon;13;13;18;5
9223;Netflix;Video Streaming;14;14;10;5
9223;Spotify;Music;10;10;8;5
9223;Arialo;Water Supplier;30;60;19;9
9224;App Store;Store;5;20;18;9
9224;Amazon Prime;Amazon;13;13;1;11
9224;Nintendo Switch Online;Games;4;4;25;6
9224;Cooorsera;Online Education;8;8;7;7
9224;Disney+;Video Streaming;7;7;5;6
9224;Spotify;Music;10;10;19;11
9224;Deliveroo Plus;Food;14;14;21;3
9224;Arialo;Water Supplier;30;60;14;10
9225;Amazon Prime;Amazon;13;13;17;5
9225;Nintendo Switch Online;Games;4;4;12;9
9225;Netflix;Video Streaming;14;14;9;5
9225;Boro;Water Supplier;35;70;25;4
9226;Amazon Prime;Amazon;13;13;12;9
9226;Sony PlayStation Plus;Games;7;7;23;11
9226;Netflix;Video Streaming;14;14;25;9
9226;Boro;Water Supplier;35;70;9;10
9227;Sony PlayStation Plus;Games;7;7;17;6
9227;Disney+;Video Streaming;7;7;16;3
9227;Spotify;Music;10;10;17;6
9227;Boro;Water Supplier;35;70;22;8
9228;Amazon Prime;Amazon;13;13;21;7
9229;App Store;Store;5;20;25;12
9229;Amazon Prime;Amazon;13;13;9;9
9229;Corole;Beauty;13;13;18;3
9229;Netflix;Video Streaming;14;14;27;5
9229;Boro;Water Supplier;35;70;16;10
9230;YouTube;Video Streaming;12;12;13;4
9230;App Store;Store;5;20;25;9
9230;New York Times;Digital Magazine;4;4;23;10
9230;Amazon Prime Video;Video Streaming;9;9;5;7
9230;Spotify;Music;10;10;7;9
9230;Birto;Water Supplier;35;65;7;9
9230;Clean Me;House;56;56;17;6
9231;Amazon Prime;Amazon;13;13;16;7
9231;Fitness+;Health;8;8;25;6
9231;Breath Good;Home;9;9;3;11
9231;Sephora Play;Beauty;16;16;27;10
9231;Lora;Beauty;15;15;14;8
9231;Netflix;Video Streaming;14;14;17;8
9231;Spotify;Music;10;10;1;9
9231;Deliveroo Plus;Food;14;14;14;9
9231;Arialo;Water Supplier;30;60;21;8
9232;Amazon Prime;Amazon;13;13;23;9
9232;Sephora Play;Beauty;16;16;3;3
9232;Cutie;Beauty;12;12;16;8
9232;Disney+;Video Streaming;7;7;23;8
9232;Spotify;Music;10;10;1;12
9232;Birto;Water Supplier;35;65;2;3
9233;Amazon Prime;Amazon;13;13;6;6
9233;Nintendo Switch Online;Games;4;4;5;11
9233;Amazon Prime Video;Video Streaming;9;9;20;10
9233;Spotify;Music;10;10;26;7
9233;Birto;Water Supplier;35;65;10;10
9234;Amazon Prime;Amazon;13;13;25;6
9234;Sephora Play;Beauty;16;16;14;4
9234;Amazon Prime Video;Video Streaming;9;9;14;12
9234;Spotify;Music;10;10;20;8
9234;Boro;Water Supplier;35;70;2;6
9235;YouTube;Video Streaming;12;12;18;3
9235;Amazon Prime;Amazon;13;13;5;4
9235;Sephora Play;Beauty;16;16;4;7
9235;Birto;Water Supplier;35;65;12;6
9236;App Store;Store;5;20;12;11
9236;Amazon Prime;Amazon;13;13;28;10
9236;New York Times;Digital Magazine;4;4;17;5
9236;Netflix;Video Streaming;14;14;19;10
9236;Birto;Water Supplier;35;65;19;4
9237;App Store;Store;5;20;26;10
9237;Sephora Play;Beauty;16;16;15;12
9237;Netflix;Video Streaming;14;14;27;9
9237;Spotify;Music;10;10;13;7
9237;Arialo;Water Supplier;30;60;15;7
9238;YouTube;Video Streaming;12;12;8;5
9238;App Store;Store;5;20;12;3
9238;Doc Online;Health;10;24;8;11
9238;Wall Street Journal;Digital Magazine;20;20;9;8
9238;Netflix;Video Streaming;14;14;18;8
9238;Spotify;Music;10;10;24;2
9238;Boro;Water Supplier;35;70;25;4
9239;Amazon Prime;Amazon;13;13;26;7
9239;Wall Street Journal;Digital Magazine;20;20;20;5
9239;Disney+;Video Streaming;7;7;2;9
9239;Amazon Music;Music;8;8;13;5
9239;Arialo;Water Supplier;30;60;6;7
9240;App Store;Store;5;20;5;3
9240;Amazon Prime;Amazon;13;13;19;6
9240;Microsoft Xbox Game Pass;Games;10;10;20;4
9240;Amazon Prime Video;Video Streaming;9;9;1;4
9240;Birto;Water Supplier;35;65;5;12
9241;YouTube;Video Streaming;12;12;6;10
9241;Sony PlayStation Plus;Games;7;7;10;4
9241;Amazon Prime Video;Video Streaming;9;9;24;3
9241;Spotify;Music;10;10;5;10
9241;Boro;Water Supplier;35;70;10;12
9242;YouTube;Video Streaming;12;12;10;2
9242;New York Times;Digital Magazine;4;4;18;3
9242;Spotify;Music;10;10;21;9
9242;Birto;Water Supplier;35;65;4;10
9243;App Store;Store;5;20;12;9
9243;Fitness+;Health;8;8;9;4
9243;New York Times;Digital Magazine;4;4;12;3
9243;Netflix;Video Streaming;14;14;15;12
9243;Birto;Water Supplier;35;65;6;5
9244;App Store;Store;5;20;7;8
9244;Doc Online;Health;10;24;26;5
9244;Cutie;Beauty;12;12;15;7
9244;Amazon Prime Video;Video Streaming;9;9;5;12
9244;Spotify;Music;10;10;18;8
9244;Arialo;Water Supplier;30;60;7;9
9245;Financial Times;Digital Magazine;12;12;10;3
9245;Spotify;Music;10;10;17;6
9245;Birto;Water Supplier;35;65;15;3
9245;Clean Me;House;56;56;7;7
9246;YouTube;Video Streaming;12;12;27;12
9246;Month of Cloth;Cloth;30;30;24;8
9247;Amazon Prime;Amazon;13;13;13;11
9247;Doc Online;Health;10;24;7;11
9247;Microsoft Xbox Game Pass;Games;10;10;3;12
9247;Learn Now;Online Education;12;12;1;9
9247;Amazon Music;Music;8;8;4;6
9247;Birto;Water Supplier;35;65;13;11
9248;App Store;Store;5;20;7;11
9248;Doc Online;Health;10;24;19;10
9248;Sony PlayStation Plus;Games;7;7;1;10
9248;Netflix;Video Streaming;14;14;1;4
9248;Spotify;Music;10;10;11;2
9248;Birto;Water Supplier;35;65;8;3
9248;Qulean;House;80;80;23;11
9249;YouTube;Video Streaming;12;12;27;6
9249;Amazon Prime;Amazon;13;13;8;6
9250;Sony PlayStation Plus;Games;7;7;22;3
9250;Learn Now;Online Education;12;12;24;3
9250;Netflix;Video Streaming;14;14;16;6
9250;Amazon Music;Music;8;8;22;11
9250;Arialo;Water Supplier;30;60;4;5
9251;YouTube;Video Streaming;12;12;3;12
9251;Amazon Prime;Amazon;13;13;23;12
9251;Sony PlayStation Plus;Games;7;7;15;6
9251;Netflix;Video Streaming;14;14;14;11
9251;Spotify;Music;10;10;13;12
9251;Boro;Water Supplier;35;70;2;5
9252;YouTube;Video Streaming;12;12;18;6
9252;Amazon Prime;Amazon;13;13;10;7
9252;Doc Online;Health;10;24;25;5
9253;YouTube;Video Streaming;12;12;18;3
9253;App Store;Store;5;20;17;4
9253;Amazon Prime;Amazon;13;13;1;8
9254;App Store;Store;5;20;11;4
9254;Amazon Prime;Amazon;13;13;3;6
9255;App Store;Store;5;20;26;2
9255;Amazon Prime;Amazon;13;13;3;12
9255;Microsoft Xbox Game Pass;Games;10;10;2;5
9255;Spotify;Music;10;10;2;11
9255;Arialo;Water Supplier;30;60;12;3
9256;App Store;Store;5;20;20;4
9256;Amazon Prime;Amazon;13;13;28;6
9256;Spotify;Music;10;10;19;12
9256;Boro;Water Supplier;35;70;21;11
9257;YouTube;Video Streaming;12;12;26;8
9257;App Store;Store;5;20;19;8
9257;Amazon Prime;Amazon;13;13;2;2
9257;New York Times;Digital Magazine;4;4;3;10
9257;Netflix;Video Streaming;14;14;14;5
9257;Spotify;Music;10;10;15;12
9257;Boro;Water Supplier;35;70;5;9
9258;App Store;Store;5;20;3;4
9258;Doc Online;Health;10;24;10;4
9258;Nintendo Switch Online;Games;4;4;9;12
9258;Netflix;Video Streaming;14;14;21;10
9258;Get Food;Food;12;12;7;7
9258;Boro;Water Supplier;35;70;3;11
9259;App Store;Store;5;20;4;4
9259;Amazon Prime;Amazon;13;13;5;10
9259;New York Times;Digital Magazine;4;4;28;12
9259;Learn Now;Online Education;12;12;6;7
9259;Amazon Music;Music;8;8;7;3
9259;Birto;Water Supplier;35;65;21;5
9260;YouTube;Video Streaming;12;12;27;3
9260;Wall Street Journal;Digital Magazine;20;20;28;10
9260;Netflix;Video Streaming;14;14;12;4
9260;Spotify;Music;10;10;5;4
9260;Boro;Water Supplier;35;70;5;7
9261;App Store;Store;5;20;10;12
9261;Doc Online;Health;10;24;13;8
9261;PlayStation Now;Games;10;10;24;12
9261;Microsoft Xbox Game Pass;Games;10;10;24;3
9261;Cooorsera;Online Education;8;8;22;2
9261;Netflix;Video Streaming;14;14;21;9
9261;Spotify;Music;10;10;17;7
9261;Deliveroo Plus;Food;14;14;26;4
9261;Arialo;Water Supplier;30;60;24;11
9262;Amazon Prime;Amazon;13;13;4;2
9262;Wall Street Journal;Digital Magazine;20;20;17;8
9262;Netflix;Video Streaming;14;14;11;10
9262;Spotify;Music;10;10;18;10
9262;Arialo;Water Supplier;30;60;5;4
9263;App Store;Store;5;20;4;11
9263;Amazon Prime;Amazon;13;13;5;3
9263;Doc Online;Health;10;24;17;7
9263;New York Times;Digital Magazine;4;4;2;6
9263;Disney+;Video Streaming;7;7;2;10
9263;Amazon Music;Music;8;8;2;2
9263;Arialo;Water Supplier;30;60;6;12
9264;App Store;Store;5;20;9;7
9264;New York Times;Digital Magazine;4;4;6;7
9264;Learn Now;Online Education;12;12;20;2
9264;Disney+;Video Streaming;7;7;18;5
9264;Spotify;Music;10;10;3;10
9264;Boro;Water Supplier;35;70;12;6
9265;Amazon Prime;Amazon;13;13;12;8
9265;Financial Times;Digital Magazine;12;12;2;12
9265;Disney+;Video Streaming;7;7;20;7
9265;Spotify;Music;10;10;21;4
9265;Arialo;Water Supplier;30;60;14;5
9266;Amazon Prime;Amazon;13;13;23;12
9266;PlayStation Now;Games;10;10;8;3
9266;Microsoft Xbox Game Pass;Games;10;10;23;4
9266;Disney+;Video Streaming;7;7;6;7
9266;Amazon Music;Music;8;8;27;4
9266;Arialo;Water Supplier;30;60;26;10
9267;New York Times;Digital Magazine;4;4;19;12
9267;Disney+;Video Streaming;7;7;4;11
9267;Spotify;Music;10;10;13;7
9267;Boro;Water Supplier;35;70;26;11
9268;Each Month Chocolate;Food;8;8;20;2
9268;Wall Street Journal;Digital Magazine;20;20;25;5
9268;Netflix;Video Streaming;14;14;16;7
9268;Boro;Water Supplier;35;70;13;5
9269;Amazon Prime;Amazon;13;13;4;11
9270;App Store;Store;5;20;22;2
9270;New York Times;Digital Magazine;4;4;16;2
9270;Cooorsera;Online Education;8;8;15;5
9270;Netflix;Video Streaming;14;14;22;7
9270;Amazon Music;Music;8;8;19;11
9270;Arialo;Water Supplier;30;60;3;12
9271;App Store;Store;5;20;2;3
9271;Amazon Prime;Amazon;13;13;2;3
9271;Sephora Play;Beauty;16;16;25;11
9271;Netflix;Video Streaming;14;14;18;6
9271;Spotify;Music;10;10;14;7
9271;Birto;Water Supplier;35;65;6;3
9271;Clean Me;House;56;56;14;6
9272;Netflix;Video Streaming;14;14;27;4
9272;Google Play Music;Music;10;10;17;7
9272;Deliveroo Plus;Food;14;14;14;9
9272;Arialo;Water Supplier;30;60;8;12
9273;YouTube;Video Streaming;12;12;1;9
9273;App Store;Store;5;20;13;6
9273;Fitness+;Health;8;8;7;8
9273;New York Times;Digital Magazine;4;4;15;8
9273;Cooorsera;Online Education;8;8;20;2
9273;Disney+;Video Streaming;7;7;7;4
9273;Spotify;Music;10;10;11;9
9273;Birto;Water Supplier;35;65;17;3
9274;Amazon Prime;Amazon;13;13;19;2
9274;Sony PlayStation Plus;Games;7;7;24;5
9274;Netflix;Video Streaming;14;14;12;12
9274;Spotify;Music;10;10;16;6
9274;Birto;Water Supplier;35;65;12;5
9275;YouTube;Video Streaming;12;12;15;2
9275;App Store;Store;5;20;14;10
9275;Amazon Prime;Amazon;13;13;21;2
9275;Netflix;Video Streaming;14;14;14;5
9275;Arialo;Water Supplier;30;60;20;5
9276;App Store;Store;5;20;12;6
9276;Wall Street Journal;Digital Magazine;20;20;13;3
9276;Cooorsera;Online Education;8;8;16;9
9276;Amazon Prime Video;Video Streaming;9;9;6;2
9276;Spotify;Music;10;10;23;4
9276;Birto;Water Supplier;35;65;6;3
9277;YouTube;Video Streaming;12;12;3;6
9277;App Store;Store;5;20;3;4
9277;Nintendo Switch Online;Games;4;4;2;9
9277;Netflix;Video Streaming;14;14;6;10
9277;Spotify;Music;10;10;15;7
9277;Arialo;Water Supplier;30;60;24;10
9278;Amazon Prime;Amazon;13;13;27;11
9278;Sony PlayStation Plus;Games;7;7;14;11
9278;Netflix;Video Streaming;14;14;6;5
9278;Spotify;Music;10;10;19;7
9278;Get Food;Food;12;12;4;7
9278;Boro;Water Supplier;35;70;16;4
9279;Amazon Prime;Amazon;13;13;22;10
9279;Sony PlayStation Plus;Games;7;7;19;2
9279;Disney+;Video Streaming;7;7;4;10
9279;Spotify;Music;10;10;2;6
9279;Boro;Water Supplier;35;70;21;6
9280;App Store;Store;5;20;6;9
9280;Doc Online;Health;10;24;3;2
9280;Nintendo Switch Online;Games;4;4;12;3
9280;Cooorsera;Online Education;8;8;18;3
9280;Netflix;Video Streaming;14;14;19;11
9280;Spotify;Music;10;10;20;9
9280;Boro;Water Supplier;35;70;10;9
9281;App Store;Store;5;20;13;11
9281;Fitness+;Health;8;8;12;8
9281;Financial Times;Digital Magazine;12;12;2;4
9281;Spotify;Music;10;10;18;12
9281;Birto;Water Supplier;35;65;15;12
9282;App Store;Store;5;20;21;10
9282;Amazon Prime;Amazon;13;13;14;7
9282;Netflix;Video Streaming;14;14;11;11
9282;Spotify;Music;10;10;17;8
9282;Boro;Water Supplier;35;70;13;11
9283;Amazon Prime;Amazon;13;13;4;7
9283;Sephora Play;Beauty;16;16;14;10
9283;Lora;Beauty;15;15;3;12
9283;Netflix;Video Streaming;14;14;9;5
9283;Spotify;Music;10;10;25;9
9283;Birto;Water Supplier;35;65;26;8
9284;Amazon Prime;Amazon;13;13;5;12
9284;Doc Online;Health;10;24;17;5
9284;PlayStation Now;Games;10;10;3;9
9284;Microsoft Xbox Game Pass;Games;10;10;13;11
9284;Learn Now;Online Education;12;12;16;5
9284;Netflix;Video Streaming;14;14;20;10
9284;Spotify;Music;10;10;6;12
9284;Arialo;Water Supplier;30;60;17;4
9285;App Store;Store;5;20;26;8
9285;Amazon Prime;Amazon;13;13;10;5
9285;Corole;Beauty;13;13;17;2
9285;Netflix;Video Streaming;14;14;16;3
9285;Spotify;Music;10;10;2;2
9285;Boro;Water Supplier;35;70;1;11
9286;App Store;Store;5;20;25;2
9286;Amazon Prime;Amazon;13;13;10;6
9286;Wall Street Journal;Digital Magazine;20;20;25;4
9286;Learn Now;Online Education;12;12;20;10
9286;Netflix;Video Streaming;14;14;6;9
9286;Spotify;Music;10;10;13;2
9286;Boro;Water Supplier;35;70;13;2
9286;Qulean;House;80;80;27;11
9287;App Store;Store;5;20;20;10
